address,blockHash,blockNumber,transactionHash,data,timestamp,commitment,leafIndex,event,msg.sender,relayer,to,nullifierHash,fee
0xFD8610d20aA15b7B2E3Be39B396a1bC3516c7144,0xe39282efd2a16b911d9ffe5c29ecd3687cfabe870db43e929b4404805d9d165d,9163647,0x01d655786b60c439de2d9d780f56ce0614c61b3b530bc9f0b680957d61a17244,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005e04190d,1577326861,"b'/8\xed.\x9f:%""\xa7&\xdb\x1c;9\r\xa8\xe3\x15\xdaG]i\x9f\xc3\t\xa9|\xf1\x01\xc7\xea\x1d'",0.0,Deposit,0xC3f498aEa35d385dc9ca5b3E1F9DBc6Fe3966567,,,,
0xFD8610d20aA15b7B2E3Be39B396a1bC3516c7144,0xa96a19d59dcf2b8427268eafabe79efdd5c1383b2048bc65f50db2f1fbb67ac2,9206758,0xd6399baa001dd660ed87725cffbf6bfb48e939ffe277738ab8c048fa970928b5,0x0000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000005e0f1a55,1578048085,"b'""\x05}\x0b\xa1\xf6\xc9""ob@Y\xac\xf5\x14\xc0\xa1\xddN?M\x05\'\xe4\xa4nx\xe2\t\xdd\x08J'",1.0,Deposit,0xB435871B0959561226b4d903b1abf79528177E81,,,,
0xFD8610d20aA15b7B2E3Be39B396a1bC3516c7144,0xf8f2194b710ca50319af25a3a9e1d592342c8755c34a015d8b3dfd76926d2f86,9208895,0x2d6bfd92f4d079f1cacb471fd32fbb22dcb954e27af552c510abbc09d29fc17a,0x0000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000005e0f84ab,1578075307,b'\x11\x07\x01:u\x06b\xb5\x15c\xb4\x1b\xc5\xc3k\x88\xb1t\xd6\x85\xb3\n\xce\xe6g~&\xf6\x9f\xf8\x07\xa4',2.0,Deposit,0x56127A57DF7987734969B20EB47cFd09bE10aBA2,,,,
0xFD8610d20aA15b7B2E3Be39B396a1bC3516c7144,0xacaed2bce480553e58f55e7f4c5d7500c41bab34101d0a7359752e0408d0cf13,9229556,0xb322f3439c0926a81c15045a591796328145a6880c7e33074c0c845e73b311f6,0x0000000000000000000000004cff6cf509b75abbd7953e743136c2fc27dfbc090e012f1e762d0a474c7b14bf6e1fe20523bbf349d78a3ef7fc68e96bd608a0770000000000000000000000000000000000000000000000014722c3143bf11f41,1578348426,,,Withdrawal,0xefAB18983029d2BA840E34698eFb67fDF8120711,0xefAB18983029d2BA840E34698eFb67fDF8120711,0x4Cff6Cf509B75aBbd7953E743136c2fC27dfBc09,b'\x0e\x01/\x1ev-\nGL{\x14\xbfn\x1f\xe2\x05#\xbb\xf3I\xd7\x8a>\xf7\xfch\xe9k\xd6\x08\xa0w',23572617891283017537
0xFD8610d20aA15b7B2E3Be39B396a1bC3516c7144,0x1142b9651c710f089a444252e2079ae0f91ba85da1efbbbe91b7a1cacf51e626,9238645,0x05575bd1337abc527ad56c94b0af77a3180e57fa129c88993c32530b96206920,0x0000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000005e158281,1578467969,b'\x13\xd4\xc8K\x1a\xeaE\xe1y\x03\xb1\xfa\x95\xb4\xe3\xacO\x92\xc0)#\xfal\xcfrQq\xf8\x83\xacK\xd1',3.0,Deposit,0xbBBfC46566e5f0302cEF913af8C8F423070ce6A1,,,,
0xFD8610d20aA15b7B2E3Be39B396a1bC3516c7144,0x88c484e84f050192dab398a0f8440287cdfcc48fd2f8a52210160fb6cec7e88e,9238685,0x1dbd1f3e72db381e1b5bb4e3180df957ae7cb083deb6ee887286f5d321464d2a,0x000000000000000000000000a3f19470d3fc0c0f69bd82876bd573b592ca959727f23e8036ee57cbfbeaae62c0ee929317974c79165fb3c58c3f0abe95afd4350000000000000000000000000000000000000000000000008b17827ef4216851,1578468520,,,Withdrawal,0xe0F87651D3B65641C0FE1B71C5fBE88236D4b2E6,0xe0F87651D3B65641C0FE1B71C5fBE88236D4b2E6,0xA3F19470d3Fc0c0F69bD82876bd573B592cA9597,"b""'\xf2>\x806\xeeW\xcb\xfb\xea\xaeb\xc0\xee\x92\x93\x17\x97Ly\x16_\xb3\xc5\x8c?\n\xbe\x95\xaf\xd45""",10022622977509648465
0xFD8610d20aA15b7B2E3Be39B396a1bC3516c7144,0x21dc28ad5fe8b83bacfddf51a69b8b6146df77bce67c35483baa93905f50a6b7,9240031,0xadd94d4f96ce3f73972d95871b0b1844331fc94c357915362cbbffdeb2860c5a,0x0000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000005e15cd36,1578487094,b'%~\xbec\xb5\x913g\x07\x940\xf3(\xc7\x93~lk\xca\x90M\xa2\xd0\xd8\x8b\xa8\xc3\x10\xe7M@\xca',4.0,Deposit,0x9C2B5E0cd01Ba9c2B2e5CBd1C689c7ADae38A4b9,,,,
0xFD8610d20aA15b7B2E3Be39B396a1bC3516c7144,0x55c28200928c8653d45aedd0f015cf5283d426e5fb685d44ece6db108ce2c7b4,9240192,0xe1e88f1578ce9bbaf38e8d72a2fa63192d8141448b006b06ec3c0a066dc0ddb7,0x0000000000000000000000000000000000000000000000000000000000000005000000000000000000000000000000000000000000000000000000005e15d6d0,1578489552,b'\x08\xa1{^Y\xf5f\xf4\xf3\x02\xeb<\x05y\x02\xd8{\x0bL\xf9\xebE.A\xe2\x9aiu\x1a\xd9\xadq',5.0,Deposit,0x9C2B5E0cd01Ba9c2B2e5CBd1C689c7ADae38A4b9,,,,
0xFD8610d20aA15b7B2E3Be39B396a1bC3516c7144,0x7a23144d7c97873503b8560a275decf7e4568fc9fc1be47c7d3a28e3c4ca8aab,9247091,0x242faa637d249d2963d5466a15250bb2053b90b907974bd84c0a5c45c77db961,0x00000000000000000000000028252714b6a0b72f28284780209dcb95bd21acdd0ecefc16dbfcb2f066295df68406e7ed008d027a9b12000fc9a7af8627877b070000000000000000000000000000000000000000000000000000000000000000,1578581096,,,Withdrawal,0x28252714b6a0B72F28284780209dCb95BD21aCdD,0x28252714b6a0B72F28284780209dCb95BD21aCdD,0x28252714b6a0B72F28284780209dCb95BD21aCdD,"b""\x0e\xce\xfc\x16\xdb\xfc\xb2\xf0f)]\xf6\x84\x06\xe7\xed\x00\x8d\x02z\x9b\x12\x00\x0f\xc9\xa7\xaf\x86'\x87{\x07""",0
0xFD8610d20aA15b7B2E3Be39B396a1bC3516c7144,0x49349aed441557ed120fd4aba448f0f4243a3eff72a16679c89286f4de56e259,9273746,0xc76fbeb1c4c173b8b0329b8ae3280983d10a2b8f8cdbf18fe2a98cb0557b08e6,0x0000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000005e1c9af7,1578932983,b'-\x07\x92#c\x9e\xdd\xae\xb9P\x15c\xe4\xae\x81\xe7ps\x98\x97\xa7\x05\xcc\xa1\x9f|\xb2\x00\xb3\xbc8\x7f',6.0,Deposit,0x4418755f710468E223797a006603e29937E825Bc,,,,
