address,blockHash,blockNumber,transactionHash,data,timestamp,commitment,leafIndex,event,msg.sender,relayer,to,nullifierHash,fee
0x03893a7c7463AE47D46bc7f091665f1893656003,0x6e356086abbfd7a184600e93c5e0374ce6fb336680b7ff937e584f5e83dce5ec,12246275,0x3088fa4b8e84ee8a141f95e282b8ceb86e1399de26e5dbc86ec8051a0fb69047,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006078844f,1618510927,"b""\x1b\x12\xab21I#'\xdd\xbaG\xc2\xbf\xb6J!\xd2\xeb-n\x8f\xb1\xbc\xcc\xb7\x1b\x81\x17\x972d!""",0.0,Deposit,0x6A77500a141Fede525E57e422d65d67A32f2d8fe,,,,
0x03893a7c7463AE47D46bc7f091665f1893656003,0xd7ce8779f739c346e2e97e8b3a6f7e51896f3783ba99c1e9a23f84f8d8d21bce,12247016,0xade7cb15e967438c42a9eeede86245195591a4d7f12f327f18231eaa3802ed93,0x0000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000006078aaba,1618520762,"b'\x06.\x06\x01\x7f\xabTS`\xbc|hhL3\x9a\xcc,\x05\xa1l\xda#\xba\x05\x07B\x86\xeb\xdb\r:'",1.0,Deposit,0x4DE4e2c47ac98d491420E4AAD4173Cc8152deF07,,,,
0x03893a7c7463AE47D46bc7f091665f1893656003,0x680bd269e57413d499aa90956c1c8ff456f07b1a09fe4b8c7d58729cdd37b858,12247941,0x7639f23e09f70f766d10085582c510878c7aa6765fd7a36058dd5de33e9898f9,0x0000000000000000000000006a77500a141fede525e57e422d65d67a32f2d8fe0a374f620bac72518dda7c489fdbb7839b74b933e291a9e5c1340e4df873b5240000000000000000000000000000000000000000000000000000000000000000,1618532991,,,Withdrawal,0x6A77500a141Fede525E57e422d65d67A32f2d8fe,0x6A77500a141Fede525E57e422d65d67A32f2d8fe,0x6A77500a141Fede525E57e422d65d67A32f2d8fe,b'\n7Ob\x0b\xacrQ\x8d\xda|H\x9f\xdb\xb7\x83\x9bt\xb93\xe2\x91\xa9\xe5\xc14\x0eM\xf8s\xb5$',0.0
0x03893a7c7463AE47D46bc7f091665f1893656003,0xa6a5252fd91e1381fb70f022a5a6157a28f3387cd8f26f4806261ba64bea604b,12247946,0x04915a0cb222b7e52fdca48cbdca8ebbd5b6bb893b133b93ad5294655f79fc53,0x0000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000006078dab7,1618533047,b'$\xd3\x95\x8f\xaa`D+\x8e\xf8u\xa2\xa8V\xf9\xd1\x8d.\xa5D\xb77.\x9as\xecn0\x88X\x88}',2.0,Deposit,0x6A77500a141Fede525E57e422d65d67A32f2d8fe,,,,
0x03893a7c7463AE47D46bc7f091665f1893656003,0xf73ab7abfdf40895229c8126bab12625a76b15619bee85967f1f121534a78c3a,12315110,0x17bb86c5e8b4c99acad0737783377883ea974860f41766daa3c5b994fdc23d83,0x00000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000060868850,1619429456,"b'\x17B\x97\xbau\xf6\xb806QE\xe8\x04\xd2\xc0\x00Q\xbf\xeeQ\x19\x12\xcf""D1r\xfbw~\x9es'",3.0,Deposit,0xe0F87651D3B65641C0FE1B71C5fBE88236D4b2E6,,,,
0x03893a7c7463AE47D46bc7f091665f1893656003,0x067f762a302cbced13ff6165da4d309d646e3abbc7863cc56f98434d5624f8cb,12315198,0xcb7e6a27cd0e9bf71054b61982b20d12e98885667ee61447d02f7ae1de9ce671,0x00000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000060868cbd,1619430589,"b',wG\xbc\xfc\xa9\xce\x02\x81QV88tS\xbc\xc4\x9c0\xf4\xf03\x12)\xe8T\x0e\xcf/\xa5\x9c\n'",4.0,Deposit,0xB2AfBfd91efdC741D4596c8e63291DcCd1eeb2A3,,,,
0x03893a7c7463AE47D46bc7f091665f1893656003,0x19c1302f261d714405f10f3939995b8156bdb7f90b9f617bec7f1f24651261e5,12315245,0x2311c0ecb661deeab18893493a985c31667399db8d5bb78156d0f63a6ea529e3,0x00000000000000000000000000000000000000000000000000000000000000050000000000000000000000000000000000000000000000000000000060868f73,1619431283,"b'\x088\x8c\xea \xba\xe9+\x8d\xc0\x0e\x9e\xb6M\xc9I\xd5(\xc0\x0c\xb0n9=Edk\xe4\\""\xdc\xca'",5.0,Deposit,0xB2AfBfd91efdC741D4596c8e63291DcCd1eeb2A3,,,,
0x03893a7c7463AE47D46bc7f091665f1893656003,0x81a72467979465d9caabaecb3ee716d79e20b120c0a895e697e4aa29f2fe55c3,12315246,0xe3570dea76756868c24df310b8e224fede38651c00d198070ac853b8521eb3a9,0x00000000000000000000000000000000000000000000000000000000000000060000000000000000000000000000000000000000000000000000000060868f79,1619431289,b'\n\x8e\xff\x92hQ\xcd\xaf\xady\x85\xa5\x13x\xd7\xd0\xcd9\xbcQ\x99\x97\xc0\xbf\xa6T\x03\x15\xd0j\xa1>',6.0,Deposit,0xB2AfBfd91efdC741D4596c8e63291DcCd1eeb2A3,,,,
0x03893a7c7463AE47D46bc7f091665f1893656003,0x81a72467979465d9caabaecb3ee716d79e20b120c0a895e697e4aa29f2fe55c3,12315246,0x8da9143b6c548f2b6936678f8ea173552cba032882bb3d078c2f0ba9f56c2892,0x00000000000000000000000000000000000000000000000000000000000000070000000000000000000000000000000000000000000000000000000060868f79,1619431289,"b'\x18E\xc6!#\xf2G~j\x0f\xef6\xcb_dH\xca\xd3\x97X\xe2J,\r\x08\xa3.u\xc8\xb7\xdcb'",7.0,Deposit,0xB2AfBfd91efdC741D4596c8e63291DcCd1eeb2A3,,,,
0x03893a7c7463AE47D46bc7f091665f1893656003,0x81a72467979465d9caabaecb3ee716d79e20b120c0a895e697e4aa29f2fe55c3,12315246,0xa78a81dd3c47d1972c4a1531fa542fa265c696d61bbf465e9394d5c1f0c1a812,0x00000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000060868f79,1619431289,"b""-'DC'\x1di\x8e\xa4\xc0\xb9;\x08\xdc\xa0\x15\x86\x92[\xa2d\xb5\x03c\xe5\t\xb5 t\x0eW\xb4""",8.0,Deposit,0xB2AfBfd91efdC741D4596c8e63291DcCd1eeb2A3,,,,
