address,blockHash,blockNumber,transactionHash,data,timestamp,commitment,leafIndex,event,msg.sender,relayer,to,nullifierHash,fee
0xD21be7248e0197Ee08E0c20D4a96DEBdaC3D20Af,0x747706f402137b562258b9a2e1d3073602ff03911dcff554ab4e55149d7ffb03,12207777,0x1a63233d9b5d815907d5b83e38391d06beb046b8aa11a9b33961ae1d6bb7c66c,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006070b52a,1617999146,b' \xa9F\xbbF\xc8(\xf7yJ\xcd\x12\xc7\x94+uD\xcc\xbd\x95`*2\xb1|H\xe7`\xea=e\xea',0.0,Deposit,0x356eE97D7D560af2E97E9f9EEe56b2e09D60e6F5,,,,
0xD21be7248e0197Ee08E0c20D4a96DEBdaC3D20Af,0x7c664e525648e5c9f60a0ce3b56c49e216fc949c60bf55b763343fd786a5a312,12222134,0x9edf8fc042bf219f234915ec165210e1de0eca606d0beb5a04ae6ec60b0838bd,0x00000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000060739be4,1618189284,"b""/\xb8\xc7\xd5\x97\xee\x8b@\x92\xe5'\x8b\x9d\xcf\xfeu\xd6-\xcc\x7f\xd4\xbeV\x14\xbf\x9e\xab\xd8C\x8e\x9f\xba""",1.0,Deposit,0x8C4FA249747edCfd1A7a2087B1b6cc6CB132372c,,,,
0xD21be7248e0197Ee08E0c20D4a96DEBdaC3D20Af,0x18aac6714e01446b3e09607430dea7ad74863c1e4246c154fa8286e4ec577d5f,12244051,0xef6bd5d0264787451d5ddd0b0e80ae55465b2f47b23135644967b56094fd6df1,0x00000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000060781314,1618481940,b'/\x04\xb9w\xe7CL\xd3\x14\x85Q\x95\xb9\xbd\xf1L\x1a\xd5\xb4\x9d\xe4\xe3L\xed\xd9\xc9\x07\x97\xb7[m4',2.0,Deposit,0x6A77500a141Fede525E57e422d65d67A32f2d8fe,,,,
0xD21be7248e0197Ee08E0c20D4a96DEBdaC3D20Af,0xf5ba8ca4bfe48ab651e23ac3f75df5bc4e584b81cd9a68bacc4965ed220d6302,12244059,0xd96d7dd2dd9bb7c0f4bf5b0b95e10feb705cd71693f99d0c74e4b50ab7848ac5,0x00000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000060781365,1618482021,b'\x1cC\xba)N\xecs.\t\xc8n\xbb\xad\xc8gR\n\x1aK\x85\xf0\xddb0\x14\xb1\xed\xe5\xd2\xce<6',3.0,Deposit,0x6A77500a141Fede525E57e422d65d67A32f2d8fe,,,,
0xD21be7248e0197Ee08E0c20D4a96DEBdaC3D20Af,0xb8f049ab6374828f553a610d8a0bf9f3216ecaeb6b8b215112d7e52f9a81e4a5,12244136,0x919bfb5dbe29c016f1ba1a8c4f28655aaa29019284c4ba728fa1a06e91574dbb,0x00000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000060781661,1618482785,b'(\xf8\xfb\xddw\xbf\x04\x16)\xed\x1bB<\x8d\xee/^S\r}\x87\xdf\xb2\xa6H\xb9H\xc7\xdav\x87\x88',4.0,Deposit,0x6A77500a141Fede525E57e422d65d67A32f2d8fe,,,,
0xD21be7248e0197Ee08E0c20D4a96DEBdaC3D20Af,0x13bf9c00a518bb816a63d62ef37c9233b4cfb2534bcbaea04b07a40a7d8ce772,12246193,0x46f05e3104127d6095a861e028dd76084b1bf0b29f86b9c25b58d8d541bf702e,0x000000000000000000000000356ee97d7d560af2e97e9f9eee56b2e09d60e6f5237f0c9c8d39ed76c8ddb9c535eebc514b823661d6a7ef1191be7fe99bed6a310000000000000000000000000000000000000000000000000000000000000000,1618509886,,,Withdrawal,0x356eE97D7D560af2E97E9f9EEe56b2e09D60e6F5,0x356eE97D7D560af2E97E9f9EEe56b2e09D60e6F5,0x356eE97D7D560af2E97E9f9EEe56b2e09D60e6F5,b'#\x7f\x0c\x9c\x8d9\xedv\xc8\xdd\xb9\xc55\xee\xbcQK\x826a\xd6\xa7\xef\x11\x91\xbe\x7f\xe9\x9b\xedj1',0.0
0xD21be7248e0197Ee08E0c20D4a96DEBdaC3D20Af,0xaaa8333f08cdf6fe640069af469faf7e973e28663d3d5bbbae0aaa5283eca95e,12246211,0x21a933710c82775681389952724729cc99dc9e359703b390c0770d875ce6a3ff,0x000000000000000000000000356ee97d7d560af2e97e9f9eee56b2e09d60e6f5131f59523f352877058b19acbb033977389a516f0b43a5637b3eed5fd4748ee60000000000000000000000000000000000000000000000000000000000000000,1618510180,,,Withdrawal,0x356eE97D7D560af2E97E9f9EEe56b2e09D60e6F5,0x356eE97D7D560af2E97E9f9EEe56b2e09D60e6F5,0x356eE97D7D560af2E97E9f9EEe56b2e09D60e6F5,b'\x13\x1fYR?5(w\x05\x8b\x19\xac\xbb\x039w8\x9aQo\x0bC\xa5c{>\xed_\xd4t\x8e\xe6',0.0
0xD21be7248e0197Ee08E0c20D4a96DEBdaC3D20Af,0x73f9035443f33ab8df78a730c127d27fc121bfc7e678ad49d38cfa85be004b72,12246225,0x336e1ecf6dc112d77f4e7eee741f0e5d971ef63d0baaf45c255eb7e08a03bdd5,0x0000000000000000000000000000000000000000000000000000000000000005000000000000000000000000000000000000000000000000000000006078820e,1618510350,b'\x1a\xf2\x15\x8a\x90\x1feU\x19T\n\x8a\x88\x07\xc3L\xc5\xc1\xec\x86<\x8d8\xfd~y.\xdb\xfb\x94\xe8\x16',5.0,Deposit,0x356eE97D7D560af2E97E9f9EEe56b2e09D60e6F5,,,,
0xD21be7248e0197Ee08E0c20D4a96DEBdaC3D20Af,0x70a7bdaeda142edfddab9935d6613aa81b96151aa04a2908ecf64152cf8d286d,12246226,0xd3f55f35c19f1523c968d010bb88c97fca2a41409575257823785b88e6163e6c,0x00000000000000000000000000000000000000000000000000000000000000060000000000000000000000000000000000000000000000000000000060788212,1618510354,b'\x00H\xac\xac\x1d\x13\xf5\r2gC\xb6\x91\xcf\x0er\xa90\xe1\x87\xb5\x11\xb0\xf73\n\xac#\xd2\xa0\xcf\xd6',6.0,Deposit,0x356eE97D7D560af2E97E9f9EEe56b2e09D60e6F5,,,,
0xD21be7248e0197Ee08E0c20D4a96DEBdaC3D20Af,0xbb7a327fed5f636e3457fbff4532a9b656a742a2792ceb67c75bab722e5295ec,12246227,0xff99b60bc7005d35259c416038c2b9fb0738e6ac05f8db3b556df75d3c3da66d,0x0000000000000000000000000000000000000000000000000000000000000007000000000000000000000000000000000000000000000000000000006078821b,1618510363,b'-V\x18\xc6\xe3/\xc0\xc8\xfa\xb9:\x07N\x8c\xac*S>&.\xe6\xc3\xb5\xa6\xb0\xa7\xa9\x95\xbf\xea \xba',7.0,Deposit,0x356eE97D7D560af2E97E9f9EEe56b2e09D60e6F5,,,,
