address,blockHash,blockNumber,transactionHash,data,timestamp,commitment,leafIndex,event,msg.sender,relayer,to,nullifierHash,fee
0x2717c5e28cf931547B621a5dddb772Ab6A35B701,0x5484ee0174ba0830dd921f81ac549af65dca78f083c014f190fc842932c2d772,12222144,0xbb6045a49e7e70448c053a67527335b9f6d4c7ec7c0ffd0e954b4b5469534433,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000060739c3a,1618189370,"b'!\n:\x0f\xa8<\x05\xd3?\xeb\x9a\x98\x9e\x94P?\xac\xdb\x1b""\xf4\xdek\x08R\x99)\xba\xab\xd3\xda\x05'",0.0,Deposit,0x8C4FA249747edCfd1A7a2087B1b6cc6CB132372c,,,,
0x2717c5e28cf931547B621a5dddb772Ab6A35B701,0xdce4bb1d3b81a1716e3ee427d315c68662103bad57f8bd628ec1b70cb18788db,12222203,0x1edc285b15eabe29c6de2553a9c61bd5de70b11bc411a75c2ff65059d5fdde36,0x00000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000060739f5e,1618190174,b'\x10\xfeB\x06\x95Eu\xc8\x92\xfa\x03\xae\x97;B\xba\x8f\x0e_\xa0\xe2X\xf0L\x99>7\xff>{a\x1d',1.0,Deposit,0x8C4FA249747edCfd1A7a2087B1b6cc6CB132372c,,,,
0x2717c5e28cf931547B621a5dddb772Ab6A35B701,0xc19f99ac71017137d6571a83ab0b047b2f3dabe5a1ef4bb1eff093ecb99dc6ae,12246173,0xdacc14c6c82749395597e8a03a85c5cdc5e67f2807de3235efe92d306fbdb225,0x000000000000000000000000356ee97d7d560af2e97e9f9eee56b2e09d60e6f50b54e09ed1fd39f53c92ea300f48093dea25ab4615ab1fbcfc673f9e95b6686f0000000000000000000000000000000000000000000000000000000000000000,1618509689,,,Withdrawal,0x356eE97D7D560af2E97E9f9EEe56b2e09D60e6F5,0x356eE97D7D560af2E97E9f9EEe56b2e09D60e6F5,0x356eE97D7D560af2E97E9f9EEe56b2e09D60e6F5,b'\x0bT\xe0\x9e\xd1\xfd9\xf5<\x92\xea0\x0fH\t=\xea%\xabF\x15\xab\x1f\xbc\xfcg?\x9e\x95\xb6ho',0.0
0x2717c5e28cf931547B621a5dddb772Ab6A35B701,0x3a4f7a9250faba3b1b6932da1621ed25711c3ef1192ce265c4500dbf5e728d78,12246199,0xd2ce2ae4220575e5b7c0de83bbe544a7814ecb3679333e640774350be4137a5b,0x000000000000000000000000356ee97d7d560af2e97e9f9eee56b2e09d60e6f525b6b79c52b0d5c98fae224c95509cc2a952ce4d3dbad15722f35900f103e5080000000000000000000000000000000000000000000000000000000000000000,1618510060,,,Withdrawal,0x356eE97D7D560af2E97E9f9EEe56b2e09D60e6F5,0x356eE97D7D560af2E97E9f9EEe56b2e09D60e6F5,0x356eE97D7D560af2E97E9f9EEe56b2e09D60e6F5,"b'%\xb6\xb7\x9cR\xb0\xd5\xc9\x8f\xae""L\x95P\x9c\xc2\xa9R\xceM=\xba\xd1W""\xf3Y\x00\xf1\x03\xe5\x08'",0.0
0x2717c5e28cf931547B621a5dddb772Ab6A35B701,0x3613f2736dc63728058794ecb9ded2655189c0bb3c2e2ead55a555f4bf1123d6,12246690,0xc16e4a00f9c5e8057abd612d94eed4c83d15822464489a51392e78ea0c996f49,0x0000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000006078992f,1618516271,b'\x04f\xf6\xae\xc9+9\xa5@K\x87\xeb>I\x9d\xc2\x86\xccB\x88\xea\x1c)#\x82\xd0t\x05&\x84\x1d:',2.0,Deposit,0x487aD56dC6347842f268693F142B5e6BFD266e28,,,,
0x2717c5e28cf931547B621a5dddb772Ab6A35B701,0x619c1043fc68df41caddaa67af74226c7d8164dbd3ed0a7810a85bf63404a016,12246767,0xf5ed5214d7c607534690e337d2aeeecc6f81f4659ec9fb7cf952693b4c3eb401,0x00000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000060789d2c,1618517292,b' \x9b\x05ok\x13\x91\xbfd]\x0b\xf7y\xf1\x91\xc3\x98\x8f\\\x15\xb6\xf8\x0e\x85\xd7\x1eK\xda&\xdb\xebR',3.0,Deposit,0x7A0e7ADb1B9A40a4B4656ad55102d46DFdD6C19d,,,,
0x2717c5e28cf931547B621a5dddb772Ab6A35B701,0x227c43500238037ce76dc27d37d80296f824ada69503ddf263035ca9d1e1e716,12246801,0x121a138952eb03898f24039adc6394df2f44b9199ff95701c192896549ffdda4,0x00000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000060789ed4,1618517716,b'\r/!\x7f\xadC\xd2\x90\xd5\xceu\xbbm\x1b\xc6\x02\xd76\xcd\x8e\xba\xe1I\x14\xf1\x8ay\xe6U_\x88\x99',4.0,Deposit,0x487aD56dC6347842f268693F142B5e6BFD266e28,,,,
0x2717c5e28cf931547B621a5dddb772Ab6A35B701,0x0d7b77853df66cf50ec68a2f6cf76341cc4e0f041d78f7861616a809f4a0812d,12246847,0x5831586818b66a8fc88c05684c948f9637369aadd08c26c1b67f1783f0cf41b4,0x0000000000000000000000000000000000000000000000000000000000000005000000000000000000000000000000000000000000000000000000006078a151,1618518353,b'\x05\x90\xee\xde\x81x$\xd7\xc1\xe3\x9f\x05\xe7\xc2W\xacN\xc2\xa7\x02\xd5N]u4\xc5\xc9\x1a\xe5j\xf0M',5.0,Deposit,0x487aD56dC6347842f268693F142B5e6BFD266e28,,,,
0x2717c5e28cf931547B621a5dddb772Ab6A35B701,0x33dcc70194ba548ad1932eba7cfc836146f400f88c628c8126db79bcaece0fae,12247516,0x94c4f602dc85ab1a145ca5941200dc2b46b8d39eb4f540ecee8f83e94d328060,0x0000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000006078c439,1618527289,"b""\x03F\x1c\xc5BI\x13\xc7\xf8\xee\xb5L\xb4\xec\xc8z'.L\xbd\x90\x95\xa68\x83,5pG\x1b\xc5B""",6.0,Deposit,0xCcD44058468caef8F94191cBa3419ebC49AD3Bb4,,,,
0x2717c5e28cf931547B621a5dddb772Ab6A35B701,0x383dd8fff6c1a0c60b393dde700eb42e70831ac786ea23a048c3a57bde29edca,12247650,0x2778e5a0b7be8870d4a9863333ec4c750a537aecd5ad03d0e206e687405ab8ca,0x0000000000000000000000000000000000000000000000000000000000000007000000000000000000000000000000000000000000000000000000006078ca95,1618528917,b'\x19\xfb\xdbt\x98\xcb\xf8\x00V\x93\xa8\xaa\xd9n\xc8U-g\xf5\x8f\xb5\xbc\xe5&!\xd8\xdcXW\x1e\xc1a',7.0,Deposit,0xCcD44058468caef8F94191cBa3419ebC49AD3Bb4,,,,
