address,blockHash,blockNumber,transactionHash,data,timestamp,commitment,leafIndex,event,msg.sender,relayer,to,nullifierHash,fee
0xBA214C1c1928a32Bffe790263E38B4Af9bFCD659,0xc781dd1df6b29c704aa14285be2dd3914c3d3f9c4934b1ddbdbac46f9aac8826,9165459,0x130e1422a1d55a0ad08c923bf5ac27b3229d5bdce886177ed60a5e2c85a691c3,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005e0494d4,1577358548,b')\xadZ\x96\xbf\xe2\xd5Fa\xceM\x03\xa9:\xe8\xca\xfc\x93\xd4\x9fM#:\x93\x00*\x1c\xa4Q/\xe3\xe2',0.0,Deposit,0x14c90b59F95B9405113Dfedbae88fDD20C29ee36,,,,
0xBA214C1c1928a32Bffe790263E38B4Af9bFCD659,0x00b3e616323a66018bf5e857a81c23257321b131ae858e102a0fc2665541a20b,9229722,0xf681117e6898662374210271e581fa641cd282c930366a3ab3efa1e9635a7490,0x0000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000005e13b6fa,1578350330,b'\x1c\x9f\xfe`\x97\x94\xff\x07}8\xc5\x0b\\\xc4\x91\xd97\xdba\xd7\x8a\xadyn\xa0s?\\w\x05\x92\x9c',1.0,Deposit,0x1BdB1783505F626A55a5e3dd3e366df1cd69c055,,,,
0xBA214C1c1928a32Bffe790263E38B4Af9bFCD659,0x7a6f384c8d8f91dbc7e1c44db6e4bc6fb9889deb84c00c9e3c5ab36ab88a76b9,9320458,0x5416c4c5e056ebe5b4ecb2f9d899a1aba58e6af875b0603126cc72c97f522369,0x00000000000000000000000014c90b59f95b9405113dfedbae88fdd20c29ee3616edbee21de875eb2d91f51dbdcb65adee258fcf97335594d48e8affce469cc50000000000000000000000000000000000000000000000000000000000000000,1579551413,,,Withdrawal,0x14c90b59F95B9405113Dfedbae88fDD20C29ee36,0x14c90b59F95B9405113Dfedbae88fDD20C29ee36,0x14c90b59F95B9405113Dfedbae88fDD20C29ee36,b'\x16\xed\xbe\xe2\x1d\xe8u\xeb-\x91\xf5\x1d\xbd\xcbe\xad\xee%\x8f\xcf\x973U\x94\xd4\x8e\x8a\xff\xceF\x9c\xc5',0.0
0xBA214C1c1928a32Bffe790263E38B4Af9bFCD659,0x0ecfc52d6da5f6cf86de718c0d8eba9d0f0b62ac218f81fe8b0dc7ec79057260,9392524,0x514deb5a2c9c1cca55051e4d108fa0c206dd49be6841d8a855206ea04456ce0e,0x0000000000000000000000001bdb1783505f626a55a5e3dd3e366df1cd69c05514219eacaa39fd09d96ff36ff5d8a4864ac07c05966dd76895f4d7d5917b79e90000000000000000000000000000000000000000000000000000000000000000,1580506768,,,Withdrawal,0x1BdB1783505F626A55a5e3dd3e366df1cd69c055,0x1BdB1783505F626A55a5e3dd3e366df1cd69c055,0x1BdB1783505F626A55a5e3dd3e366df1cd69c055,b'\x14!\x9e\xac\xaa9\xfd\t\xd9o\xf3o\xf5\xd8\xa4\x86J\xc0|\x05\x96m\xd7h\x95\xf4\xd7\xd5\x91{y\xe9',0.0
0xBA214C1c1928a32Bffe790263E38B4Af9bFCD659,0x1d499c25e87293a61b13cf5bfe3b807fb73d491d6d944a48169628d6e372b420,9446498,0x15255d605058c8f6f5c33ff9156ef1e33eca4a2bc761cee94d2c9765700494c8,0x0000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000005e3f8ebe,1581223614,b'\x01\xed\x05\xa5\x99\xf6H\x1e\xca\xca\xaa\x172pp\xbf\x03#\x81\xd72\x9e\xac\xaf\xe3\x9b\x80\x9eo9\x03\xc2',2.0,Deposit,0x93F3F612A525a59523e91CC5552F718DF9fc0746,,,,
0xBA214C1c1928a32Bffe790263E38B4Af9bFCD659,0x981e3b32ec05154f16b760f95653ee12ce368f3b5436a7efc1eefa1ebaabc3b7,9508164,0x2c3bdd3208ca056ee5163dc7ed8207482b819d9cc90519f1d46c50812f457e50,0x0000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000005e4c0fec,1582043116,"b'\x04\xca,K\x81*\x086\x93\xaf7\x14\x00\xfb\x1eO\x15\xad\x90\x9a\xd8Ge\x92\xc54q\xdb\x9dmZL'",3.0,Deposit,0x393E726F10893DE37C1182dee801a40AD7Bf0D35,,,,
0xBA214C1c1928a32Bffe790263E38B4Af9bFCD659,0x63bf08f466c0a0cb94267df2fc44c0144a1ecadd7c21fe65ca9c8dd73d402356,9663576,0x0927517a2cc5e15c7ebd7e63998eb5e94a49cd6291a9f7ef1aa5c9fdd92c6233,0x0000000000000000000000005c2c3764a4ba0a4ea4b81532aa48e3a72ad0655b094a8b6ccd833b8a132c742e7c998c60e25aa22653a0b7dbc2f4fa4dc6f0afcb0000000000000000000000000000000000000000000000000000000000000000,1584108570,,,Withdrawal,0x5C2C3764A4Ba0a4ea4B81532aa48e3A72AD0655B,0x5C2C3764A4Ba0a4ea4B81532aa48e3A72AD0655B,0x5C2C3764A4Ba0a4ea4B81532aa48e3A72AD0655B,"b'\tJ\x8bl\xcd\x83;\x8a\x13,t.|\x99\x8c`\xe2Z\xa2&S\xa0\xb7\xdb\xc2\xf4\xfaM\xc6\xf0\xaf\xcb'",0.0
0xBA214C1c1928a32Bffe790263E38B4Af9bFCD659,0x1ce7511bf28b55d78e6684dea3bc427991a11cfcdcaa159f2c668b5110389e40,9696468,0xe34c9c057203a54c2a848d24a0de133cdd0066eeabe513ec3169e91d12cbc3b0,0x0000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000005e724278,1584546424,"b""%j\x91'o]&\xb8U\xba\xd2\xf1\xd4=[\xbc\xde\xeb\xec\x8f\xcf1\xc8j.\xb8\xc2j\x84\x9e\x14\x80""",4.0,Deposit,0x44d9E9376Ee6918485FEEd948219fb60570Cfd4a,,,,
0xBA214C1c1928a32Bffe790263E38B4Af9bFCD659,0x63dddc1919ff970dcb01f2871aa464ed696cd959a190734fbacc8a031a9aab0a,9855878,0x954e7a662f1acb2a36b8b9e2efa8c55388f0507ce9af7a541218db8166613c1a,0x0000000000000000000000008f73be66ca8c79382f72139be03746343bf5faa02baeeadefd757bf9ef23c0ae0008bd50275128c721f8010bb4447081a621f6280000000000000000000000000000000000000000000000000000000000000000,1586672639,,,Withdrawal,0x8F73bE66CA8c79382f72139be03746343Bf5Faa0,0x8F73bE66CA8c79382f72139be03746343Bf5Faa0,0x8F73bE66CA8c79382f72139be03746343Bf5Faa0,"b""+\xae\xea\xde\xfdu{\xf9\xef#\xc0\xae\x00\x08\xbdP'Q(\xc7!\xf8\x01\x0b\xb4Dp\x81\xa6!\xf6(""",0.0
0xBA214C1c1928a32Bffe790263E38B4Af9bFCD659,0x8985784b32984cdaf3ca8d92f5fa8418a1e55adae041278fa97ae72117163b2c,9874360,0xfba082f39c8f00dfa55329704521601eeef35121336d139e6367c8a3bb96f6e6,0x0000000000000000000000008f73be66ca8c79382f72139be03746343bf5faa014e8632ea68fc09abb6270c18fc837c9e360bd411850efad911fcc952b08375a0000000000000000000000000000000000000000000000000000000000000000,1586918230,,,Withdrawal,0x8F73bE66CA8c79382f72139be03746343Bf5Faa0,0x8F73bE66CA8c79382f72139be03746343Bf5Faa0,0x8F73bE66CA8c79382f72139be03746343Bf5Faa0,b'\x14\xe8c.\xa6\x8f\xc0\x9a\xbbbp\xc1\x8f\xc87\xc9\xe3`\xbdA\x18P\xef\xad\x91\x1f\xcc\x95+\x087Z',0.0
