address,blockHash,blockNumber,transactionHash,data,timestamp,commitment,leafIndex,event,msg.sender,relayer,to,nullifierHash,fee
0xd96f2B1c14Db8458374d9Aca76E26c3D18364307,0x9e67575345207a7c8b961662b0045b7ff7f2280360329e0992492d411e1cf796,9162141,0x4c1c3be1f907cc6a64131fda653a79de4c99f090f92a0e72b368909d204d8019,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005e03b47c,1577301116,b'\x16\x0b\x8c\xbd;\x8bJh\xcdvw\xed\xa0\xc4r\x14W#?U\xf5/\xb49T\xd5\xbd3\x16`\xae[',0.0,Deposit,0x8589427373D6D84E98730D7795D8f6f8731FDA16,,,,
0xd96f2B1c14Db8458374d9Aca76E26c3D18364307,0xb616722f685270fc2235eb4093e3e88821417d456462ade6cee52c0b5f4be8ce,9162151,0x79b0a5368d54576ea6e6cf427117633ebe3aaa817e7fb9997d3acb3ee473a0e7,0x0000000000000000000000008589427373d6d84e98730d7795d8f6f8731fda16022d85b3cf6a915d56e9d202e59002778319fababa378f7fd938e565568310f10000000000000000000000000000000000000000000000000000000005f55e7c,1577301178,,,Withdrawal,0xefAB18983029d2BA840E34698eFb67fDF8120711,0xefAB18983029d2BA840E34698eFb67fDF8120711,0x8589427373D6D84E98730D7795D8f6f8731FDA16,b'\x02-\x85\xb3\xcfj\x91]V\xe9\xd2\x02\xe5\x90\x02w\x83\x19\xfa\xba\xba7\x8f\x7f\xd98\xe5eV\x83\x10\xf1',99966588.0
0xd96f2B1c14Db8458374d9Aca76E26c3D18364307,0x9993a4360a98e86ec3198c45858c229aba387d9093b98e69f61d30dfc70d16fb,9293039,0x3c23859a40fe3c1980e1a66ca736953b45392170e4d3a88888ef5c510af29361,0x0000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000005e20834b,1579189067,b'\x0fX\r|\xcaD;v\x9axT\xe5\x19\x112.\x1a\xbd\x96Xr\xb4\xd8\xa4p\xd4j\xdb\x83\xf3f\x1f',1.0,Deposit,0x3584cA77ba08BD8b3fE4762E60EB284E37696829,,,,
0xd96f2B1c14Db8458374d9Aca76E26c3D18364307,0x41f9c883e7b6a4f35555395a1502fa8d8cfaf2d5ae86d86b60e8cec8fdbefa9b,9293042,0x76085a51cc9461573842082b46e90929010b77eed6272bc697f2ebfeadd7b076,0x00000000000000000000000025cede402a77a1be0883f3b484b1ee57a43c9311082fd703a0dc42acd6b08224e5b0faddc4227383150d36c74640bca046a7acf700000000000000000000000000000000000000000000000000000000005f0e59,1579189135,,,Withdrawal,0x7d3BB46C78b0c4949639ce34896bfD875B97aD08,0x7d3BB46C78b0c4949639ce34896bfD875B97aD08,0x25CEDE402a77a1bE0883F3B484B1Ee57a43C9311,"b'\x08/\xd7\x03\xa0\xdcB\xac\xd6\xb0\x82$\xe5\xb0\xfa\xdd\xc4""s\x83\x15\r6\xc7F@\xbc\xa0F\xa7\xac\xf7'",6229593.0
0xd96f2B1c14Db8458374d9Aca76E26c3D18364307,0xabf6a2e943af453fc8c785e738b9181aebe131b4aed5f502f3d25b61ce41fc42,9388812,0xcd05f1e9b325fd6f8077ff953813e4265e80bd747a5a09b34be3255b8abdd2c4,0x0000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000005e33dc69,1580457065,"b""\x13\xc6M7\x8ex\x80\xd7`\x8b[*\x96(]M\x1c\xd8\x00\n\x16W\x0f'\xd2^\xd02\x94\x9a\x06\xff""",2.0,Deposit,0xc88a9618b1f22F93DF3F07b71C51B7fB634bbe0C,,,,
0xd96f2B1c14Db8458374d9Aca76E26c3D18364307,0xabf6a2e943af453fc8c785e738b9181aebe131b4aed5f502f3d25b61ce41fc42,9388812,0x5d8c1f333d9760362a4c6c5e2522a1c6507977cf497edd7905259a115fb54019,0x0000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000005e33dc69,1580457065,b'\x13\x0c\x16\x1fd\x11vs\xefiDc\x8f\xab\xd4!\x8d\x81\xfa\x89\x17\x81cj\x94\xbfk\x83DT{\x9a',3.0,Deposit,0xc88a9618b1f22F93DF3F07b71C51B7fB634bbe0C,,,,
0xd96f2B1c14Db8458374d9Aca76E26c3D18364307,0xfeefcbbc68dec7e86ac345b2ba528e4d9a17e0262ad6c57266dc2864370c8f36,9388854,0x14ba4c3ee378433e0be05aa0f83e048308830af20bce0f56738a822eeb9b4d35,0x0000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000005e33de98,1580457624,b'\x009\x85\xe1\xc56)\x8c+cVlw\xcb\xa7\x0e\x1f{\xed\xfe\xee\xc6\xe4*\xe4%]\xbe\xa6\x99L ',4.0,Deposit,0xc88a9618b1f22F93DF3F07b71C51B7fB634bbe0C,,,,
0xd96f2B1c14Db8458374d9Aca76E26c3D18364307,0xed49e392c5a1001fcc2affe316707815c23edc5d965fef50cc845068e4cd056d,9388855,0x3f09fc907d2180986a2d78b6585fab9d0b0ccec26410fee58379a8a5ea5c84b5,0x0000000000000000000000000000000000000000000000000000000000000005000000000000000000000000000000000000000000000000000000005e33de9a,1580457626,b'%k\xb9\xd0\xfd\xd9\xa1\x1d\xf1\xa7\xccp\xccQm=\t(\x04\x98\x13S\x84\x8deC\xb2\xd5T\x91\n*',5.0,Deposit,0xc88a9618b1f22F93DF3F07b71C51B7fB634bbe0C,,,,
0xd96f2B1c14Db8458374d9Aca76E26c3D18364307,0x27ee0664032c04c89ac8b7ed69de58b7d476c517d2e35f749b246e38c21fabf8,9389258,0xeb443763acd2c00ee548f0b975b5da6233efb7bf7655202f10430cb9c664c761,0x0000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000005e33f404,1580463108,b'/)\xdco\x06X\xf7\x8ex\x82M\x90\x95{\xfaj~\xef\xcc\\|\xa7\xaev\xdf\xa9Tg\xb3\xce\xf1\xd2',6.0,Deposit,0xc88a9618b1f22F93DF3F07b71C51B7fB634bbe0C,,,,
0xd96f2B1c14Db8458374d9Aca76E26c3D18364307,0x4b3e66ca15b955726e7fe34d86fe98f3512bd9447bef8dc545f58ae334d0c765,9389259,0x2bc90088849b674f5344bf89d24e1ed8ec9c8c7a9ed0a15ef31c8a36202a8923,0x0000000000000000000000000000000000000000000000000000000000000007000000000000000000000000000000000000000000000000000000005e33f40b,1580463115,"b'\x1d\xbbt\x03:B-,\x0c\x86\x8c\x8f!:\xb2\xbe?:\x14\xd9&\x1e\x87\xb6\x9e\x0bt\xdd\x12!\xf3\xfe'",7.0,Deposit,0xc88a9618b1f22F93DF3F07b71C51B7fB634bbe0C,,,,
